origin,destination,amount,type,src_country,dst_country
C5132,M5336,799665.6831162779,DEBIT,AU,GR
C4812,M5225,229382.10487468378,TRANSFER,FR,AU
C8968,M1465,60260.65291871342,DEBIT,GB,FR
C8361,M3858,602385.9210073925,TRANSFER,GR,IN
C1270,M7923,10444.321806085154,PAYMENT,IN,AU
C2797,M6813,734969.6942244985,TRANSFER,IN,FR
C2313,M1747,706170.7477759934,DEBIT,US,GB
C6478,M8866,306367.61249477934,PAYMENT,ZA,JP
C5425,M3080,105535.10310577789,TRANSFER,ZA,BR
C2326,M6677,420402.32101584226,CREDIT,GB,GR
C1837,M7941,297969.41844647645,CREDIT,BR,FR
C8620,M4059,821176.449480166,CASH_OUT,BR,GB
C7976,M4951,968766.1858251212,PAYMENT,JP,BR
C3126,M6751,243698.49936263112,CREDIT,ZA,AU
C6184,M8838,481095.937164934,PAYMENT,GR,IN
C8016,M7800,838448.989932287,CASH_OUT,IN,ZA
C3215,M3183,980530.745027683,PAYMENT,BR,BR
C1556,M4166,513204.3741084214,PAYMENT,GB,GR
C4560,M2435,603310.0013647425,CREDIT,GR,FR
C7170,M6086,91776.55496166779,DEBIT,ZA,US
C3990,M7198,763253.9904566861,CREDIT,AU,BR
C5982,M2002,413922.240725433,TRANSFER,JP,JP
C7887,M2492,315086.5519951594,CASH_OUT,US,JP
C4928,M6327,969202.688368971,DEBIT,JP,ZA
C4793,M4788,913131.1851783051,DEBIT,GR,GR
C6520,M8541,48690.604232798054,DEBIT,JP,BR
C4246,M4520,986373.6250929472,DEBIT,FR,IN
C3213,M7426,15162.724855675642,DEBIT,IN,IN
C8131,M4395,215209.7709597509,CREDIT,US,IN
C8910,M7917,435771.4377983507,DEBIT,ZA,GB
C4481,M6617,779136.1376420012,PAYMENT,GB,GR
C7897,M6859,113155.64146928572,DEBIT,BR,GR
C3065,M1212,908624.7329994014,DEBIT,BR,GR
C3701,M5434,255800.38856747796,DEBIT,ZA,FR
C8247,M5051,942396.1355783979,CASH_OUT,BR,IN
C3158,M3566,866743.7166461376,TRANSFER,GB,BR
C6612,M4170,608956.2944566937,CREDIT,GB,IN
C2774,M3837,409937.3576297634,DEBIT,JP,GB
C8884,M3060,480389.4533858482,TRANSFER,AU,ZA
C4388,M1543,981757.6159642676,CREDIT,ZA,GR
C2228,M4812,680556.2783062551,TRANSFER,GR,IN
C4468,M3870,246140.8588533625,TRANSFER,AU,JP
C2666,M3442,212001.35589579068,TRANSFER,FR,GR
C2727,M4387,266267.3123351255,DEBIT,GR,JP
C4544,M7334,320954.24299783946,PAYMENT,JP,ZA
C5971,M1046,779888.8617298568,TRANSFER,JP,IN
C7173,M6255,34605.029833105684,CASH_OUT,US,FR
C4661,M1877,751113.2116387062,TRANSFER,AU,GR
C8562,M4109,601505.902096387,DEBIT,BR,IN
C1466,M7367,283461.55221827904,CASH_OUT,BR,GR
C6364,M1263,394811.89517332736,CREDIT,GR,GB
C2546,M5496,112382.98680013655,DEBIT,GB,ZA
C8598,M7378,944026.0790022919,DEBIT,BR,GB
C7469,M3357,746679.5914662769,DEBIT,BR,IN
C4622,M1377,622705.7783556913,DEBIT,ZA,BR
C2904,M7516,373545.21728669485,CASH_OUT,FR,AU
C5464,M5869,953357.5520538511,CASH_OUT,BR,GB
C7310,M7068,762005.001615995,CREDIT,GR,GB
C7955,M8924,743626.1777405733,CREDIT,IN,US
C6557,M8066,967234.7744746838,TRANSFER,GR,AU
C4256,M1422,518349.136909254,DEBIT,FR,AU
C3472,M5971,48487.00795895414,CASH_OUT,US,JP
C7573,M8390,523779.44414012926,PAYMENT,ZA,FR
C8105,M7825,36470.10869963936,DEBIT,GB,GB
C4377,M2382,299666.84276789037,CASH_OUT,ZA,ZA
C2338,M6045,466808.05465336586,CREDIT,BR,ZA
C1444,M3454,804015.6596921431,TRANSFER,GB,ZA
C1396,M2701,607885.177808333,CASH_OUT,GB,IN
C3612,M4291,107817.94846368728,PAYMENT,GB,AU
C4037,M5122,593930.2890813677,TRANSFER,FR,ZA
C5028,M8841,778519.9383525024,TRANSFER,IN,FR
C7437,M5768,579374.046858421,CASH_OUT,US,BR
C5223,M6409,245570.33926714037,CREDIT,US,BR
C1754,M2214,17037.891071284364,CREDIT,AU,IN
C6689,M5309,135632.30732083597,DEBIT,ZA,JP
C2635,M2675,403685.4969235799,DEBIT,AU,ZA
C2620,M7529,335425.23303303006,TRANSFER,ZA,IN
C4946,M6038,931508.833171293,TRANSFER,FR,US
C7275,M8772,501290.000146076,CASH_OUT,BR,US
C7995,M3036,997698.4141182948,CASH_OUT,AU,US
C2981,M4429,406259.9798064051,TRANSFER,GR,BR
C2739,M6577,228845.57281855142,TRANSFER,US,GR
C6995,M8812,581060.3167937213,TRANSFER,BR,IN
C4560,M1078,852116.556043018,CASH_OUT,ZA,GR
C6818,M7251,341422.13859001116,CASH_OUT,BR,GR
C4224,M8794,278952.1600260351,TRANSFER,IN,GR
C8662,M6995,177193.8307129184,CASH_OUT,JP,US
C6413,M4907,127001.76451378968,DEBIT,JP,ZA
C1195,M8657,663672.5839641107,PAYMENT,US,ZA
C3663,M3516,18164.89666924421,CASH_OUT,FR,JP
C6003,M5006,495393.4147641735,DEBIT,BR,ZA
C4815,M3035,529938.2792977336,TRANSFER,US,ZA
C5922,M4474,989849.635934907,TRANSFER,JP,GR
C5977,M8926,329301.9008548994,DEBIT,AU,ZA
C5199,M7994,650074.5213503875,CREDIT,GR,JP
C4638,M8650,950036.8708536215,CASH_OUT,AU,JP
C8461,M4740,552253.8930884257,TRANSFER,ZA,FR
C4289,M7850,349179.8066288513,TRANSFER,ZA,AU
C4769,M1030,402533.0397752884,CREDIT,JP,ZA
C3801,M1198,969782.148670936,CREDIT,AU,GR
C1091,M1075,362932.0054221926,CREDIT,BR,ZA
C1301,M5091,893631.1531136235,CREDIT,BR,GB
C6605,M7350,298537.13578659744,CASH_OUT,GB,US
C1372,M6492,138959.8308778277,CREDIT,GR,AU
C1500,M8519,177076.5284854314,CASH_OUT,JP,GB
C3774,M2541,578486.4557932417,TRANSFER,US,US
C4739,M3191,621692.455239991,CASH_OUT,US,IN
C4067,M3989,64547.76920509263,TRANSFER,IN,GB
C7538,M4503,460588.03814348875,TRANSFER,AU,IN
C4080,M4944,830175.7447283821,PAYMENT,US,ZA
C7683,M6273,941068.9042864741,PAYMENT,FR,IN
C4577,M2222,906584.9591575261,PAYMENT,GB,GB
C4517,M5578,296472.1118023563,TRANSFER,US,US
C3961,M2090,833005.4995123758,CREDIT,ZA,ZA
C6906,M7908,993622.5993666378,CREDIT,GB,IN
C2207,M5126,681703.0110018151,CREDIT,ZA,BR
C6669,M7386,968993.1855759941,CASH_OUT,GB,BR
C4433,M5755,320369.54236462293,PAYMENT,IN,GB
C4368,M7426,579450.412342839,PAYMENT,IN,JP
C4089,M2594,361163.2734403809,CASH_OUT,BR,AU
C7844,M7872,55808.29745271821,CASH_OUT,US,JP
C3637,M6193,836208.2775587776,PAYMENT,GB,US
C2304,M4594,551772.3709698819,PAYMENT,JP,FR
C8268,M2917,358526.605046925,DEBIT,FR,FR
C8427,M6054,781162.5486990178,CASH_OUT,JP,BR
C7677,M5625,489917.4260337771,CREDIT,GB,GB
C8925,M1831,467095.2525797696,DEBIT,GR,JP
C1513,M1771,979459.8908580217,CASH_OUT,GB,JP
C8446,M4204,66322.33463442443,CASH_OUT,IN,JP
C5665,M2399,90733.28830168469,CREDIT,JP,BR
C4167,M5733,870988.6991158301,PAYMENT,BR,GB
C8626,M7285,572738.3337299088,DEBIT,JP,AU
C3219,M2584,788915.5971681306,CASH_OUT,BR,IN
C7820,M6640,465874.7201062724,CREDIT,US,FR
C6661,M4843,711168.9962715028,CREDIT,IN,FR
C6022,M1377,180722.66404228035,PAYMENT,IN,ZA
C3893,M1280,733819.028380618,TRANSFER,IN,US
C8494,M3299,220908.81746600656,CREDIT,FR,ZA
C8740,M5955,804673.4351401174,CREDIT,GB,AU
C3656,M8321,943818.2532049945,CREDIT,BR,GB
C8377,M6529,112362.6390364845,CASH_OUT,US,ZA
C3495,M4198,698820.9300234837,CASH_OUT,FR,GB
C2076,M7048,914160.4379905489,TRANSFER,AU,US
C5211,M4332,415934.36688985996,DEBIT,BR,FR
C4076,M5875,151793.91304434522,PAYMENT,AU,GR
C4030,M3581,873706.3869811759,PAYMENT,JP,IN
C7959,M4698,93939.11499290323,PAYMENT,ZA,FR
C3140,M8766,144841.89987931657,CASH_OUT,GR,FR
C7159,M6461,458969.5603443509,CASH_OUT,IN,GB
C6753,M3844,118440.56569164376,CREDIT,GB,JP
C4292,M3149,774216.6610806714,CREDIT,US,JP
C6095,M6725,964507.3803058938,PAYMENT,AU,US
C8331,M7403,355087.3481496312,PAYMENT,GR,ZA
C7352,M4713,132005.64190753977,CASH_OUT,IN,ZA
C5259,M5541,405455.7762004225,DEBIT,AU,GR
C7284,M3278,768458.2095812173,CASH_OUT,GR,IN
C5068,M6025,728631.9630987211,PAYMENT,GR,US
C3524,M8472,712342.7127044845,DEBIT,AU,FR
C7131,M5913,649956.0375653595,DEBIT,GB,AU
C7315,M8186,827133.5305665499,PAYMENT,AU,ZA
C2421,M2475,228116.05621109417,TRANSFER,US,ZA
C3098,M5638,346510.01510387025,DEBIT,FR,BR
C4962,M5554,42960.3308346357,DEBIT,JP,GR
C5233,M4134,505154.569131418,TRANSFER,IN,JP
C3474,M5457,302059.2164186402,PAYMENT,BR,ZA
C5199,M5193,26878.354767383742,TRANSFER,FR,BR
C3991,M6864,728378.1599138461,TRANSFER,ZA,JP
C5543,M2856,441995.7938521324,TRANSFER,IN,US
C5754,M8891,411468.5904620612,DEBIT,JP,US
C2637,M7251,617361.7825302529,CASH_OUT,US,ZA
C8855,M6388,898058.8153770574,PAYMENT,ZA,JP
C2004,M5326,784626.1146520057,CASH_OUT,US,IN
C5531,M6853,262871.2698362415,DEBIT,ZA,BR
C7673,M5957,843261.7614425571,DEBIT,BR,BR
C2950,M5317,123141.06073168122,TRANSFER,BR,AU
C4071,M8130,152171.74337032944,CASH_OUT,FR,FR
C5385,M3060,973566.1735788462,TRANSFER,US,GR
C2347,M1111,258420.825367868,CASH_OUT,GB,JP
C6164,M2630,90109.4332298929,TRANSFER,ZA,GB
C8211,M1462,244659.68912951348,TRANSFER,US,US
C5206,M1636,668456.7944362407,DEBIT,GB,GB
C8361,M7025,561896.8494471703,TRANSFER,FR,GR
C3461,M8297,1902.4891706760109,TRANSFER,FR,BR
C6016,M4570,876855.9143552438,CASH_OUT,GR,ZA
C4214,M1069,409412.34641904896,CREDIT,GR,ZA
C8747,M8224,220671.91789259543,CASH_OUT,ZA,IN
C2108,M6864,137145.18168904315,CASH_OUT,JP,JP
C2054,M8874,59139.719057598944,CREDIT,BR,GR
C3124,M2510,473888.5102956092,CASH_OUT,US,FR
C4573,M6931,856588.1697208005,PAYMENT,GR,FR
C3823,M8083,203228.15006587777,TRANSFER,FR,AU
C7135,M5050,991956.8411205473,CASH_OUT,JP,JP
C1645,M4566,17912.721749693785,TRANSFER,US,IN
C4165,M6385,705472.7505867069,DEBIT,GR,IN
C6704,M1890,229457.20185804527,CASH_OUT,AU,AU
C4886,M7351,997834.4599134413,CASH_OUT,BR,GR
C3548,M2003,489556.0071913401,DEBIT,GB,GB
C7532,M1877,823895.0515725603,TRANSFER,GR,GB
C5107,M6878,995476.0590041748,PAYMENT,US,FR
C3903,M3178,180783.69955766966,PAYMENT,GR,GR
C6427,M1845,376744.1971088019,PAYMENT,GR,GR
C5591,M6185,381714.21627304296,CASH_OUT,GB,FR
C8563,M5792,635227.3269808629,TRANSFER,AU,AU
C1088,M3972,554372.1947517672,CREDIT,AU,ZA
C6815,M5978,436452.8664463269,CREDIT,FR,US
C7217,M4691,520201.70988496236,PAYMENT,GB,US
C6501,M1740,587716.7935239286,TRANSFER,AU,FR
C4665,M6256,969339.1991190562,DEBIT,BR,FR
C1993,M7632,411707.4040427523,TRANSFER,AU,AU
C4752,M2492,187475.95426182082,PAYMENT,ZA,JP
C8869,M8734,267526.2308959548,CASH_OUT,US,GR
C8203,M5772,933720.3457931215,CASH_OUT,ZA,IN
C5064,M4988,883141.5863326931,DEBIT,GB,BR
C4355,M3749,471875.23344022693,PAYMENT,BR,FR
C3893,M7187,885418.7196769408,DEBIT,ZA,GB
C5015,M2845,381758.4684760507,TRANSFER,ZA,ZA
C7502,M3373,563292.4246468652,DEBIT,US,FR
C6041,M8533,951773.2839731767,DEBIT,AU,JP
C6899,M4691,381562.5281167462,CREDIT,GR,ZA
C8249,M5630,998808.7491158781,DEBIT,ZA,ZA
C4022,M5170,10274.288589905298,CREDIT,BR,IN
C5272,M7460,86243.46059101819,CREDIT,ZA,ZA
C2405,M5437,350042.9055440342,DEBIT,AU,AU
C1220,M1733,233823.92501648882,CREDIT,GB,GB
C7903,M7447,687068.2989921508,PAYMENT,GR,JP
C1244,M4725,569219.9645354294,PAYMENT,BR,JP
C8345,M4957,936485.8484940026,CASH_OUT,JP,IN
C5324,M3772,686555.9506120295,CREDIT,JP,US
C1184,M2299,55172.62543507221,CREDIT,JP,ZA
C7491,M8473,123064.8231489643,PAYMENT,IN,GR
C1379,M1490,897884.0119745045,CASH_OUT,AU,BR
C7488,M5909,18908.725256807047,TRANSFER,IN,AU
C7512,M3621,306454.19734759367,TRANSFER,FR,BR
C7426,M5081,188651.1892328788,TRANSFER,GB,IN
C3881,M1916,538625.8048108077,PAYMENT,BR,BR
C2514,M2451,998519.4781751803,PAYMENT,BR,US
C2491,M8354,633137.2934527684,CREDIT,ZA,JP
C3991,M6806,511955.4498979768,TRANSFER,AU,ZA
C8259,M7369,427243.76781026623,DEBIT,IN,GR
C2316,M2490,201885.9163212115,PAYMENT,GB,GR
C7886,M3519,34894.13863772074,CASH_OUT,GR,JP
C5692,M5090,866907.9961069466,TRANSFER,GB,JP
C4299,M8886,264978.74579730467,TRANSFER,AU,FR
C5887,M8508,416149.33657320746,DEBIT,IN,US
C8334,M6241,53041.747689830045,CASH_OUT,IN,GB
C3399,M1524,573723.4099327247,DEBIT,US,GB
C4329,M3080,256046.7114353381,PAYMENT,GR,AU
C4771,M8748,421949.65642518905,PAYMENT,IN,AU
C2957,M4878,774382.5391138981,DEBIT,BR,ZA
C2210,M4154,922509.262193589,DEBIT,GR,US
C7423,M2429,267222.0499608849,CASH_OUT,US,IN
C2615,M7486,849628.2984220596,TRANSFER,JP,IN
C6650,M1972,577909.4255635891,TRANSFER,BR,FR
C1276,M4971,810797.1541410569,CASH_OUT,BR,US
C8057,M1691,263899.6948209711,DEBIT,AU,AU
C1904,M5993,921287.8476843844,CREDIT,FR,IN
C2111,M5333,461179.06758654263,CASH_OUT,BR,AU
C7485,M7503,407755.16339529085,TRANSFER,FR,JP
C7137,M5163,884519.3104482396,PAYMENT,FR,JP
C2915,M3114,347004.6990098873,TRANSFER,GR,IN
C8090,M2369,834607.2152831389,DEBIT,FR,FR
C4945,M4224,189650.73553259604,CASH_OUT,AU,FR
C7179,M7461,140014.49142404055,CREDIT,GR,GR
C3547,M4916,458157.1244673417,PAYMENT,BR,ZA
C6242,M2310,422685.6515088588,CREDIT,IN,GB
C5735,M7630,730335.8306470588,DEBIT,US,ZA
C6188,M6018,513597.79938469897,PAYMENT,IN,JP
C2300,M1118,827156.8993870788,TRANSFER,JP,US
C2556,M2422,90034.73491711708,CASH_OUT,GB,AU
C3220,M5393,91217.49460083006,DEBIT,AU,FR
C4656,M7445,162812.79681183852,DEBIT,GR,US
C2892,M6697,401110.84123553353,TRANSFER,AU,IN
C2985,M6716,238283.84210099204,DEBIT,JP,FR
C7921,M6595,296356.62954706873,PAYMENT,AU,GB
C3085,M8994,56949.88187763554,CASH_OUT,JP,IN
C7277,M2573,642388.82088002,TRANSFER,BR,US
C3657,M4395,821355.1902608874,TRANSFER,IN,JP
C3553,M3959,98435.17345669288,CREDIT,ZA,GB
C1584,M6896,832619.8890851078,CREDIT,ZA,IN
C4199,M2638,272600.10358904384,CREDIT,GB,AU
C2255,M8681,566627.3768397343,CASH_OUT,BR,JP
C2724,M1788,895839.5210590733,TRANSFER,BR,FR
C6841,M8861,189885.0411409629,PAYMENT,GR,JP
C4274,M6774,939656.5995203517,TRANSFER,IN,FR
C3230,M2585,870844.7527216851,TRANSFER,BR,ZA
C3425,M6664,661511.8635931464,CREDIT,ZA,US
C3431,M1929,41811.991617887914,CREDIT,GR,IN
C3538,M2429,914154.1823254213,CASH_OUT,GB,ZA
C3876,M8626,943528.285669566,DEBIT,FR,IN
C5833,M8297,95498.05951832638,DEBIT,JP,GR
C2469,M4609,389794.3090584759,TRANSFER,GB,BR
C7824,M2625,50370.3784029858,CASH_OUT,FR,GR
C6236,M4923,850639.9301956631,TRANSFER,GB,US
C8727,M1537,603020.7863542199,TRANSFER,US,JP
C3358,M4235,664548.4141916673,CREDIT,GB,US
C5368,M7406,791812.3257670656,CASH_OUT,BR,FR
C8389,M5075,672822.3504098052,CASH_OUT,GB,ZA
C5247,M7355,445158.3404619468,TRANSFER,ZA,GB
C7669,M5809,111917.41040276663,TRANSFER,GB,FR
C3392,M8968,497899.1829957463,CREDIT,US,JP
C8432,M5534,307591.18338978826,PAYMENT,FR,IN
C6171,M3157,446048.40363070124,TRANSFER,ZA,ZA
C4923,M7439,357012.4166431076,CASH_OUT,US,ZA
C2715,M7496,754402.2436140572,DEBIT,IN,IN
C5569,M4740,171444.32702138447,PAYMENT,BR,GR
C1206,M1220,891445.4689730526,PAYMENT,US,FR
C1087,M5560,645523.189299047,PAYMENT,US,GR
C3999,M1532,135805.54298295113,CASH_OUT,FR,FR
C1955,M4481,511419.86097702227,CASH_OUT,IN,US
C1020,M8185,989952.6792258578,CREDIT,ZA,GB
C3445,M2204,751039.5139807508,CASH_OUT,FR,JP
C1981,M4336,486147.75154784624,DEBIT,GB,AU
C6197,M2668,268544.9576230272,PAYMENT,AU,US
C6672,M7684,258627.15877635198,TRANSFER,JP,ZA
C6812,M4488,126901.33877011355,CREDIT,GR,ZA
C7739,M2845,795224.5603486196,TRANSFER,ZA,BR
C5706,M3003,604732.8417955027,TRANSFER,GB,ZA
C6257,M3226,494129.12361703976,TRANSFER,BR,US
C1668,M7703,89277.79174740997,TRANSFER,JP,US
C4413,M6007,186831.12679572802,TRANSFER,GB,FR
C6012,M3564,486373.89848445344,DEBIT,IN,GB
C1410,M3626,923431.2475854402,CASH_OUT,US,GR
C6840,M3752,439216.2851668175,TRANSFER,GB,JP
C5218,M7181,518546.103187188,PAYMENT,JP,ZA
C4333,M3126,132560.480897322,CREDIT,US,US
C7233,M5684,765447.4954306126,DEBIT,ZA,GB
C3738,M2339,613568.2282554675,DEBIT,IN,IN
C5906,M1908,605095.3457834151,CREDIT,GR,GB
C4002,M1930,336113.0318492393,TRANSFER,GR,ZA
C4912,M5098,993943.4301226891,CASH_OUT,BR,AU
C3310,M7543,935798.1469569488,PAYMENT,FR,IN
C1033,M8532,584836.3027035638,CASH_OUT,US,ZA
C6639,M1713,457368.1630336718,CREDIT,BR,BR
C6470,M5048,506650.85390733386,CREDIT,FR,IN
C1154,M5063,126361.0560786846,PAYMENT,GR,JP
C8108,M2741,724203.4996295695,DEBIT,US,IN
C5862,M6583,780619.5100772389,DEBIT,GB,IN
C8779,M7450,353060.86900334706,DEBIT,FR,US
C4757,M3733,904277.982625663,TRANSFER,FR,IN
C8226,M3976,488746.74385525426,DEBIT,GB,GR
C7654,M2220,691451.8688418838,CASH_OUT,BR,FR
C5058,M5400,731072.8042777188,CREDIT,ZA,GR
C7222,M1956,283138.4676833229,CASH_OUT,GR,AU
C4293,M8743,938128.7773493852,TRANSFER,GB,BR
C6932,M4179,805119.9554728678,TRANSFER,US,GR
C2345,M5064,174440.91668089046,PAYMENT,ZA,IN
C7199,M7288,345743.3044691412,PAYMENT,US,FR
C3037,M8958,841490.1368824161,CREDIT,BR,IN
C8931,M2187,894834.6586690973,PAYMENT,JP,GB
C4503,M8521,98350.27605852285,PAYMENT,GB,ZA
C6051,M4552,220879.05558269712,PAYMENT,BR,JP
C4538,M7809,147784.80235058026,PAYMENT,ZA,BR
C5687,M3517,980616.4294746964,PAYMENT,US,FR
C3550,M1649,202880.44716137345,CREDIT,ZA,US
C6299,M6920,339020.8549649426,CREDIT,GB,IN
C5648,M2974,801187.6639816966,CREDIT,JP,JP
C8852,M2229,413307.58871041256,CREDIT,FR,AU
C3421,M1656,211263.65473420956,PAYMENT,AU,FR
C5224,M3810,109980.90095163485,DEBIT,GB,FR
C1215,M7178,475485.3851172783,DEBIT,BR,GB
C6154,M7663,921175.6095840277,CREDIT,JP,BR
C4567,M7017,930787.7187375712,PAYMENT,GR,GR
C8376,M8129,216565.14472852618,CREDIT,ZA,AU
C8500,M7812,564163.5471027696,TRANSFER,FR,GB
C8323,M1195,448479.97045153327,CASH_OUT,US,IN
C7722,M4585,360853.42760439025,DEBIT,FR,GR
C7215,M2621,58263.700221980456,PAYMENT,IN,AU
C7159,M8686,397007.5394038004,PAYMENT,IN,US
C5392,M8250,236813.53391243785,DEBIT,GR,IN
C8649,M5125,877012.6018737443,CASH_OUT,AU,US
C8387,M7592,965387.9739155429,TRANSFER,BR,BR
C8492,M3943,940311.5021085762,TRANSFER,JP,BR
C6440,M5442,774142.502421773,CREDIT,BR,FR
C7020,M5793,667580.4789429621,TRANSFER,BR,ZA
C5577,M3686,234138.3817035919,PAYMENT,FR,ZA
C8384,M8686,500197.51313227945,DEBIT,JP,IN
C5035,M3284,467397.9766329999,CREDIT,ZA,US
C7355,M3631,316892.0208162027,PAYMENT,IN,GB
C1468,M7237,521010.959359546,CASH_OUT,ZA,ZA
C1177,M7271,256621.3612117263,TRANSFER,JP,ZA
C2128,M5662,926633.2055227129,CASH_OUT,IN,ZA
C7545,M7525,106267.72358861315,CREDIT,JP,AU
C6623,M5591,308521.16449975676,PAYMENT,FR,GR
C1741,M7402,80318.34387919528,DEBIT,IN,BR
C5700,M7161,699398.5590651456,DEBIT,FR,GB
C1071,M5701,433648.96887732623,CASH_OUT,FR,IN
C6935,M7211,970796.962423491,CREDIT,JP,IN
C3089,M6958,819411.3721594589,TRANSFER,JP,AU
C4771,M5032,411214.84031118924,DEBIT,FR,GB
C6744,M4199,988447.2055800667,CASH_OUT,GR,IN
C2952,M7484,880599.7780941931,PAYMENT,AU,FR
C6986,M7912,932059.3252044029,TRANSFER,AU,BR
C8998,M3154,177513.15827897174,PAYMENT,ZA,US
C1363,M1389,48477.06014384915,CASH_OUT,JP,US
C6925,M5956,615276.7455279328,CASH_OUT,FR,AU
C6777,M7758,280939.96731374797,TRANSFER,GR,GR
C7486,M7944,888022.2941086922,PAYMENT,FR,GB
C1313,M8240,91942.516033911,CREDIT,IN,FR
C1973,M5619,334386.7678081103,PAYMENT,FR,ZA
C5911,M8257,364586.9373318866,CREDIT,BR,BR
C3411,M1629,802295.954272928,PAYMENT,AU,US
C4637,M7050,738624.0088592689,DEBIT,US,AU
C5696,M4098,776771.0797737876,TRANSFER,GR,GR
C7368,M1597,279188.6893636222,CASH_OUT,ZA,FR
C6700,M1836,606545.266225576,CASH_OUT,BR,JP
C2021,M8220,652439.0504206432,TRANSFER,FR,BR
C3820,M8758,398705.2919686795,PAYMENT,GR,JP
C1146,M2471,673003.6401279445,CASH_OUT,JP,BR
C7591,M8051,670809.4870278892,TRANSFER,IN,FR
C5196,M4146,911497.429137656,CASH_OUT,AU,BR
C8645,M5226,75140.92274675441,DEBIT,JP,BR
C6564,M1489,277330.31169594306,PAYMENT,BR,JP
C7025,M7260,670436.6363228633,PAYMENT,IN,FR
C6045,M6508,861702.4195844707,CASH_OUT,AU,JP
C8755,M5156,696117.950940491,PAYMENT,IN,US
C3973,M5988,559277.871805041,CASH_OUT,FR,GR
C7803,M6265,783900.1393081874,PAYMENT,BR,GR
C2389,M5074,937378.5650788794,PAYMENT,ZA,ZA
C3361,M4929,402133.59020686086,CREDIT,JP,JP
C7506,M7786,790690.2343471968,DEBIT,AU,BR
C6195,M6152,402113.51819721423,PAYMENT,IN,ZA
C6057,M7864,114391.72632978372,DEBIT,AU,US
C8153,M3986,247814.865375009,DEBIT,IN,AU
C1476,M2010,247905.0833078757,TRANSFER,ZA,JP
C5069,M8281,382774.1575756533,DEBIT,JP,ZA
C8283,M8366,912266.3213799404,TRANSFER,BR,IN
C1340,M7964,28299.037470849147,CASH_OUT,GR,GB
C3780,M6139,681248.14740846,DEBIT,JP,AU
C8208,M5213,487548.1774525794,PAYMENT,JP,BR
C1892,M4462,625809.6580195674,DEBIT,BR,US
C3660,M7628,458593.1916660442,DEBIT,BR,US
C5883,M1029,541217.8108322882,CREDIT,BR,AU
C4778,M3111,371852.60969554266,TRANSFER,GB,GB
C5946,M5008,97408.13677385414,DEBIT,IN,BR
C1021,M7926,614679.7816513219,CREDIT,IN,US
C3560,M1897,955651.7341117531,CASH_OUT,GB,ZA
C7926,M3200,376118.6759189544,DEBIT,US,IN
C6087,M1474,375892.5361794644,CREDIT,IN,BR
C3992,M6318,142621.4752264776,PAYMENT,GR,GR
C5342,M5514,863465.294559594,TRANSFER,ZA,GR
C4910,M6109,91813.24018318942,DEBIT,IN,US
C1375,M3337,447181.2709584059,CREDIT,IN,AU
C3070,M6814,584164.5392062346,DEBIT,ZA,IN
C1507,M7337,731226.5270186765,TRANSFER,JP,US
C4098,M3316,834594.0047464275,TRANSFER,IN,IN
C6792,M4893,784808.1528604092,CASH_OUT,JP,BR
C7995,M6226,373604.1714133457,PAYMENT,GB,ZA
C3841,M4337,287558.031403704,CASH_OUT,BR,BR
C6297,M6144,924225.5022810852,DEBIT,BR,BR
C4354,M1232,370971.8212036478,CREDIT,FR,US
C4288,M1160,381859.89495588717,PAYMENT,FR,IN
C8211,M8543,613647.2695957713,PAYMENT,IN,AU
C2176,M8533,223506.95585458554,TRANSFER,FR,AU
C2003,M2761,585020.1314495043,TRANSFER,JP,ZA
C2925,M6133,544418.5054121903,PAYMENT,US,US
C4031,M4685,603427.000589887,CASH_OUT,JP,US
C8128,M8124,967144.8780177715,CASH_OUT,AU,BR
C2068,M4791,950655.0440680899,CASH_OUT,BR,IN
C2113,M3144,681430.0682348178,CREDIT,GR,GR
C8200,M5867,30489.975216770577,TRANSFER,ZA,IN
C8888,M8090,530358.1559485452,DEBIT,GR,BR
C8054,M6228,318511.44337264646,CREDIT,FR,GB
C3174,M5321,504950.1313347713,TRANSFER,GR,US
C5450,M5168,967432.2320890587,DEBIT,AU,BR
C4871,M4404,10345.294087205146,CREDIT,US,GR
C4544,M2490,236250.3107298706,PAYMENT,BR,FR
C4210,M1714,355804.9306044168,CASH_OUT,FR,GB
C3776,M5908,543131.5716031466,TRANSFER,US,JP
C8852,M1999,998249.4782976325,CASH_OUT,JP,BR
C6958,M3336,958320.7551829485,CASH_OUT,ZA,IN
C2858,M3001,248308.543447175,TRANSFER,BR,ZA
C2663,M5469,983275.1746011432,PAYMENT,JP,ZA
C2333,M1538,64057.70301465631,CASH_OUT,US,AU
C6820,M7511,240468.32845009348,PAYMENT,AU,IN
C5636,M1001,933519.4109336329,TRANSFER,ZA,ZA
C6308,M6703,283506.73819269426,CASH_OUT,AU,BR
C8881,M5751,639110.4917422435,TRANSFER,FR,BR
C5433,M7771,974220.747481871,DEBIT,US,GR
C3944,M4870,132129.39064267869,CASH_OUT,JP,BR
C3574,M2196,900891.611127504,TRANSFER,FR,GR
C3067,M7642,424239.07227380376,CREDIT,FR,AU
C5140,M1519,16393.648284404448,CREDIT,AU,IN
C6564,M4205,34924.70501496374,DEBIT,ZA,IN
C4404,M8469,617058.5325190056,CASH_OUT,US,US
C7588,M2445,529867.2489987697,TRANSFER,ZA,US
